,path,label
1562,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0220Fit (2).mp3,2
1563,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0220Fit (2)_aug1(1).mp3,2
1564,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0220Fit.mp3,2
1565,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0220Fit_aug1(1).mp3,2
1566,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0221Fit.mp3,2
1567,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0221Fit_aug1(1).mp3,2
1568,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0223Fight.mp3,2
1569,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0223Fight_aug1(1).mp3,2
1570,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0231Fit.mp3,2
1571,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0231Fit_aug1(1).mp3,2
1572,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0232Fit.mp3,2
1573,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0232Fit_aug1(1).mp3,2
1574,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0233Fit.mp3,2
1575,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0233Fit_aug1(1).mp3,2
1576,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0234Fit.mp3,2
1577,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0234Fit_aug1(1).mp3,2
1578,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0235Fit.mp3,2
1579,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0235Fit_aug1(1).mp3,2
1580,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0236Fit.mp3,2
1581,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0236Fit_aug1(1).mp3,2
1582,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0237Fit.mp3,2
1583,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0237Fit_aug1(1).mp3,2
1584,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0238Fit.mp3,2
1585,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0238Fit_aug1(1).mp3,2
1586,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0239Fit.mp3,2
1587,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0239Fit_aug1(1).mp3,2
1588,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0240Fit (2).mp3,2
1589,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0240Fit (2)_aug1(1).mp3,2
1590,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0240Fit.mp3,2
1591,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0240Fit_aug1(1).mp3,2
1592,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0241Fit.mp3,2
1593,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0241Fit_aug1(1).mp3,2
1594,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0242Fit.mp3,2
1595,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0242Fit_aug1(1).mp3,2
1596,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0243Fit (2).mp3,2
1597,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0243Fit (2)_aug1(1).mp3,2
1598,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0243Fit (3).mp3,2
1599,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0243Fit (3)_aug1(1).mp3,2
1600,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0243Fit.mp3,2
1601,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0243Fit_aug1(1).mp3,2
1602,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0244Fit.mp3,2
1603,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0244Fit_aug1(1).mp3,2
1604,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0245Fit.mp3,2
1605,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0245Fit_aug1(1).mp3,2
1606,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0246Fit.mp3,2
1607,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0246Fit_aug1(1).mp3,2
1608,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0247Fit.mp3,2
1609,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0247Fit_aug1(1).mp3,2
1610,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0248Fit.mp3,2
1611,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0248Fit_aug1(1).mp3,2
1612,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0249Fight.mp3,2
1613,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0249Fight_aug1(1).mp3,2
1614,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0249Fit.mp3,2
1615,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0249Fit_aug1(1).mp3,2
1616,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0250Fight.mp3,2
1617,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0250Fight_aug1(1).mp3,2
1618,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0250Fit.mp3,2
1619,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0250Fit_aug1(1).mp3,2
1620,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0251Fight.mp3,2
1621,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0251Fight_aug1(1).mp3,2
1622,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0251Fit.mp3,2
1623,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0251Fit_aug1(1).mp3,2
1624,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0252Fight (2).mp3,2
1625,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0252Fight (2)_aug1(1).mp3,2
1626,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0252Fight.mp3,2
1627,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0252Fight_aug1(1).mp3,2
1628,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0252Fit.mp3,2
1629,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0252Fit_aug1(1).mp3,2
1630,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0253Fit.mp3,2
1631,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0253Fit_aug1(1).mp3,2
1632,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0254Fit.mp3,2
1633,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0254Fit_aug1(1).mp3,2
1634,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0255Fit.mp3,2
1635,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0255Fit_aug1(1).mp3,2
1636,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0256Fit.mp3,2
1637,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0256Fit_aug1(1).mp3,2
1638,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0257Fit.mp3,2
1639,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0257Fit_aug1(1).mp3,2
1640,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0258Fit (2).mp3,2
1641,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0258Fit (2)_aug1(1).mp3,2
1642,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0258Fit.mp3,2
1643,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0258Fit_aug1(1).mp3,2
1644,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0259Fit.mp3,2
1645,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0259Fit_aug1(1).mp3,2
1646,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0260Fit.mp3,2
1647,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0260Fit_aug1(1).mp3,2
1648,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0261Fit.mp3,2
1649,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0261Fit_aug1(1).mp3,2
1650,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0262Fit.mp3,2
1651,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0262Fit_aug1(1).mp3,2
1652,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0263Fit.mp3,2
1653,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0263Fit_aug1(1).mp3,2
1654,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0264Fit.mp3,2
1655,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0264Fit_aug1(1).mp3,2
1656,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0280Fit.mp3,2
1657,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0280Fit_aug1(1).mp3,2
1658,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0284Fit (2).mp3,2
1659,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0284Fit (2)_aug1(1).mp3,2
1660,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0284Fit.mp3,2
1661,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0284Fit_aug1(1).mp3,2
1662,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0285Fit.mp3,2
1663,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0285Fit_aug1(1).mp3,2
1664,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0286Fit.mp3,2
1665,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0286Fit_aug1(1).mp3,2
1666,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0287Fit.mp3,2
1667,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0287Fit_aug1(1).mp3,2
1668,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0288Fit.mp3,2
1669,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0288Fit_aug1(1).mp3,2
1670,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0289Fit.mp3,2
1671,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0289Fit_aug1(1).mp3,2
1672,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0290Fit.mp3,2
1673,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0290Fit_aug1(1).mp3,2
1674,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0291Fit.mp3,2
1675,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0291Fit_aug1(1).mp3,2
1676,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0296Fit.mp3,2
1677,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0296Fit_aug1(1).mp3,2
1678,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0298Fit.mp3,2
1679,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0298Fit_aug1(1).mp3,2
1680,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0902Fit.mp3,2
1681,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0902Fit_aug1(1).mp3,2
1682,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0903Fit.mp3,2
1683,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0903Fit_aug1(1).mp3,2
1684,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0904Fit.mp3,2
1685,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0904Fit_aug1(1).mp3,2
1686,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0905Fit.mp3,2
1687,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0905Fit_aug1(1).mp3,2
1688,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0906Fit.mp3,2
1689,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0906Fit_aug1(1).mp3,2
1690,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0907Fit.mp3,2
1691,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0907Fit_aug1(1).mp3,2
1692,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0908Fit.mp3,2
1693,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0908Fit_aug1(1).mp3,2
1694,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0909Fit.mp3,2
1695,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0909Fit_aug1(1).mp3,2
1696,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0910Fit.mp3,2
1697,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0910Fit_aug1(1).mp3,2
1698,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0911Fit.mp3,2
1699,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0911Fit_aug1(1).mp3,2
1700,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0913Fit.mp3,2
1701,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0913Fit_aug1(1).mp3,2
1702,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0914Fit.mp3,2
1703,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0914Fit_aug1(1).mp3,2
1704,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0915Fit.mp3,2
1705,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0915Fit_aug1(1).mp3,2
1706,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0916Fit.mp3,2
1707,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0916Fit_aug1(1).mp3,2
1708,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0917Fit.mp3,2
1709,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0917Fit_aug1(1).mp3,2
1710,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0918Fit.mp3,2
1711,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0918Fit_aug1(1).mp3,2
1712,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0919Fit.mp3,2
1713,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0919Fit_aug1(1).mp3,2
1714,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0920Fit.mp3,2
1715,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0920Fit_aug1(1).mp3,2
1716,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0921Fit.mp3,2
1717,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0921Fit_aug1(1).mp3,2
1718,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0922Fit.mp3,2
1719,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0922Fit_aug1(1).mp3,2
1720,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0923Fit.mp3,2
1721,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0923Fit_aug1(1).mp3,2
1722,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0924Fit.mp3,2
1723,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0924Fit_aug1(1).mp3,2
1724,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0925Fit.mp3,2
1725,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0925Fit_aug1(1).mp3,2
1726,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0926Fit.mp3,2
1727,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0926Fit_aug1(1).mp3,2
1728,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0927Fit.mp3,2
1729,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0927Fit_aug1(1).mp3,2
1730,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0928Fit.mp3,2
1731,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0928Fit_aug1(1).mp3,2
1732,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0930Fit.mp3,2
1733,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0930Fit_aug1(1).mp3,2
1734,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_CONF_Cat0261Fit (1).mp3,2
1735,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Fighting/YashLL_CONF_Cat0261Fit (1)_aug1(1).mp3,2
